case_id,family,subfamily,movement_mode,momentum_ticks,gap_blocks,delta_y,ceiling_height,wall_width,wall_offset,expected_reachable,landing_x,apex_y,margin,notes
linear-flat-sprint-mm6-gap1-dy0p0,linear,flat,sprint,6,1,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm6-gap1-dy1p0,linear,ascend,sprint,6,1,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap1-dym1p0,linear,descend,sprint,6,1,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap1-dym2p0,linear,descend,sprint,6,1,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm6-gap2-dy0p0,linear,flat,sprint,6,2,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm6-gap2-dy1p0,linear,ascend,sprint,6,2,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap2-dym1p0,linear,descend,sprint,6,2,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap2-dym2p0,linear,descend,sprint,6,2,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm6-gap3-dy0p0,linear,flat,sprint,6,3,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm6-gap3-dy1p0,linear,ascend,sprint,6,3,1.0,,,,True,4.035952810869447,1.2522033525119995,0.835952810869447,
linear-descend-sprint-mm6-gap3-dym1p0,linear,descend,sprint,6,3,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap3-dym2p0,linear,descend,sprint,6,3,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm6-gap4-dy0p0,linear,flat,sprint,6,4,0.0,,,,True,5.078131399838901,1.2522033525119995,0.8781313998389004,
linear-ascend-sprint-mm6-gap4-dy1p0,linear,ascend,sprint,6,4,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap4-dym1p0,linear,descend,sprint,6,4,-1.0,,,,True,5.69001946900823,1.2522033525119995,1.4900194690082298,
linear-descend-sprint-mm6-gap4-dym2p0,linear,descend,sprint,6,4,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm6-gap5-dy0p0,linear,flat,sprint,6,5,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm6-gap5-dy1p0,linear,ascend,sprint,6,5,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap5-dym1p0,linear,descend,sprint,6,5,-1.0,,,,True,5.69001946900823,1.2522033525119995,0.4900194690082298,
linear-descend-sprint-mm6-gap5-dym2p0,linear,descend,sprint,6,5,-2.0,,,,True,6.160731047692436,1.2522033525119995,0.9607310476924358,
linear-flat-sprint-mm6-gap6-dy0p0,linear,flat,sprint,6,6,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm6-gap6-dy1p0,linear,ascend,sprint,6,6,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap6-dym1p0,linear,descend,sprint,6,6,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap6-dym2p0,linear,descend,sprint,6,6,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm6-gap7-dy0p0,linear,flat,sprint,6,7,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm6-gap7-dy1p0,linear,ascend,sprint,6,7,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap7-dym1p0,linear,descend,sprint,6,7,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm6-gap7-dym2p0,linear,descend,sprint,6,7,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm7-gap0-dy0p0,linear,flat,sprint,7,0,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm7-gap0-dy1p0,linear,ascend,sprint,7,0,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap0-dym1p0,linear,descend,sprint,7,0,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap0-dym2p0,linear,descend,sprint,7,0,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm7-gap1-dy0p0,linear,flat,sprint,7,1,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm7-gap1-dy1p0,linear,ascend,sprint,7,1,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap1-dym1p0,linear,descend,sprint,7,1,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap1-dym2p0,linear,descend,sprint,7,1,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm7-gap2-dy0p0,linear,flat,sprint,7,2,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm7-gap2-dy1p0,linear,ascend,sprint,7,2,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap2-dym1p0,linear,descend,sprint,7,2,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap2-dym2p0,linear,descend,sprint,7,2,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm7-gap3-dy0p0,linear,flat,sprint,7,3,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm7-gap3-dy1p0,linear,ascend,sprint,7,3,1.0,,,,True,4.04712100307893,1.2522033525119995,0.8471210030789296,
linear-descend-sprint-mm7-gap3-dym1p0,linear,descend,sprint,7,3,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap3-dym2p0,linear,descend,sprint,7,3,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm7-gap4-dy0p0,linear,flat,sprint,7,4,0.0,,,,True,5.091808798114586,1.2522033525119995,0.8918087981145861,
linear-ascend-sprint-mm7-gap4-dy1p0,linear,ascend,sprint,7,4,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap4-dym1p0,linear,descend,sprint,7,4,-1.0,,,,True,5.704942088117885,1.2522033525119995,1.5049420881178852,
linear-descend-sprint-mm7-gap4-dym2p0,linear,descend,sprint,7,4,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm7-gap5-dy0p0,linear,flat,sprint,7,5,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm7-gap5-dy1p0,linear,ascend,sprint,7,5,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap5-dym1p0,linear,descend,sprint,7,5,-1.0,,,,True,5.704942088117885,1.2522033525119995,0.5049420881178852,
linear-descend-sprint-mm7-gap5-dym2p0,linear,descend,sprint,7,5,-2.0,,,,True,6.176500643829812,1.2522033525119995,0.9765006438298114,
linear-flat-sprint-mm7-gap6-dy0p0,linear,flat,sprint,7,6,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm7-gap6-dy1p0,linear,ascend,sprint,7,6,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap6-dym1p0,linear,descend,sprint,7,6,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap6-dym2p0,linear,descend,sprint,7,6,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm7-gap7-dy0p0,linear,flat,sprint,7,7,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm7-gap7-dy1p0,linear,ascend,sprint,7,7,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap7-dym1p0,linear,descend,sprint,7,7,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm7-gap7-dym2p0,linear,descend,sprint,7,7,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm8-gap0-dy0p0,linear,flat,sprint,8,0,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm8-gap0-dy1p0,linear,ascend,sprint,8,0,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap0-dym1p0,linear,descend,sprint,8,0,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap0-dym2p0,linear,descend,sprint,8,0,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm8-gap1-dy0p0,linear,flat,sprint,8,1,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm8-gap1-dy1p0,linear,ascend,sprint,8,1,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap1-dym1p0,linear,descend,sprint,8,1,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap1-dym2p0,linear,descend,sprint,8,1,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm8-gap2-dy0p0,linear,flat,sprint,8,2,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm8-gap2-dy1p0,linear,ascend,sprint,8,2,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap2-dym1p0,linear,descend,sprint,8,2,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap2-dym2p0,linear,descend,sprint,8,2,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm8-gap3-dy0p0,linear,flat,sprint,8,3,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm8-gap3-dy1p0,linear,ascend,sprint,8,3,1.0,,,,True,4.053218836025307,1.2522033525119995,0.8532188360253068,
linear-descend-sprint-mm8-gap3-dym1p0,linear,descend,sprint,8,3,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap3-dym2p0,linear,descend,sprint,8,3,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm8-gap4-dy0p0,linear,flat,sprint,8,4,0.0,,,,True,5.099276657573112,1.2522033525119995,0.8992766575731119,
linear-ascend-sprint-mm8-gap4-dy1p0,linear,ascend,sprint,8,4,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap4-dym1p0,linear,descend,sprint,8,4,-1.0,,,,True,5.713089838151757,1.2522033525119995,1.5130898381517568,
linear-descend-sprint-mm8-gap4-dym2p0,linear,descend,sprint,8,4,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm8-gap5-dy0p0,linear,flat,sprint,8,5,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm8-gap5-dy1p0,linear,ascend,sprint,8,5,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap5-dym1p0,linear,descend,sprint,8,5,-1.0,,,,True,5.713089838151757,1.2522033525119995,0.5130898381517568,
linear-descend-sprint-mm8-gap5-dym2p0,linear,descend,sprint,8,5,-2.0,,,,True,6.185110843320819,1.2522033525119995,0.9851108433208191,
linear-flat-sprint-mm8-gap6-dy0p0,linear,flat,sprint,8,6,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm8-gap6-dy1p0,linear,ascend,sprint,8,6,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap6-dym1p0,linear,descend,sprint,8,6,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap6-dym2p0,linear,descend,sprint,8,6,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm8-gap7-dy0p0,linear,flat,sprint,8,7,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm8-gap7-dy1p0,linear,ascend,sprint,8,7,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap7-dym1p0,linear,descend,sprint,8,7,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm8-gap7-dym2p0,linear,descend,sprint,8,7,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm9-gap0-dy0p0,linear,flat,sprint,9,0,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm9-gap0-dy1p0,linear,ascend,sprint,9,0,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap0-dym1p0,linear,descend,sprint,9,0,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap0-dym2p0,linear,descend,sprint,9,0,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm9-gap1-dy0p0,linear,flat,sprint,9,1,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm9-gap1-dy1p0,linear,ascend,sprint,9,1,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap1-dym1p0,linear,descend,sprint,9,1,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap1-dym2p0,linear,descend,sprint,9,1,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm9-gap2-dy0p0,linear,flat,sprint,9,2,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm9-gap2-dy1p0,linear,ascend,sprint,9,2,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap2-dym1p0,linear,descend,sprint,9,2,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap2-dym2p0,linear,descend,sprint,9,2,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm9-gap3-dy0p0,linear,flat,sprint,9,3,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm9-gap3-dy1p0,linear,ascend,sprint,9,3,1.0,,,,True,4.0565482528140295,1.2522033525119995,0.8565482528140294,
linear-descend-sprint-mm9-gap3-dym1p0,linear,descend,sprint,9,3,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap3-dym2p0,linear,descend,sprint,9,3,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm9-gap4-dy0p0,linear,flat,sprint,9,4,0.0,,,,True,5.103354108837465,1.2522033525119995,0.9033541088374646,
linear-ascend-sprint-mm9-gap4-dy1p0,linear,ascend,sprint,9,4,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap4-dym1p0,linear,descend,sprint,9,4,-1.0,,,,True,5.717538509670249,1.2522033525119995,1.5175385096702492,
linear-descend-sprint-mm9-gap4-dym2p0,linear,descend,sprint,9,4,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm9-gap5-dy0p0,linear,flat,sprint,9,5,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm9-gap5-dy1p0,linear,ascend,sprint,9,5,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap5-dym1p0,linear,descend,sprint,9,5,-1.0,,,,True,5.717538509670249,1.2522033525119995,0.5175385096702492,
linear-descend-sprint-mm9-gap5-dym2p0,linear,descend,sprint,9,5,-2.0,,,,True,6.189812012242907,1.2522033525119995,0.9898120122429068,
linear-flat-sprint-mm9-gap6-dy0p0,linear,flat,sprint,9,6,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm9-gap6-dy1p0,linear,ascend,sprint,9,6,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap6-dym1p0,linear,descend,sprint,9,6,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap6-dym2p0,linear,descend,sprint,9,6,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm9-gap7-dy0p0,linear,flat,sprint,9,7,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm9-gap7-dy1p0,linear,ascend,sprint,9,7,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap7-dym1p0,linear,descend,sprint,9,7,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm9-gap7-dym2p0,linear,descend,sprint,9,7,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm10-gap0-dy0p0,linear,flat,sprint,10,0,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm10-gap0-dy1p0,linear,ascend,sprint,10,0,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap0-dym1p0,linear,descend,sprint,10,0,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap0-dym2p0,linear,descend,sprint,10,0,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm10-gap1-dy0p0,linear,flat,sprint,10,1,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm10-gap1-dy1p0,linear,ascend,sprint,10,1,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap1-dym1p0,linear,descend,sprint,10,1,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap1-dym2p0,linear,descend,sprint,10,1,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm10-gap2-dy0p0,linear,flat,sprint,10,2,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm10-gap2-dy1p0,linear,ascend,sprint,10,2,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap2-dym1p0,linear,descend,sprint,10,2,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap2-dym2p0,linear,descend,sprint,10,2,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm10-gap3-dy0p0,linear,flat,sprint,10,3,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm10-gap3-dy1p0,linear,ascend,sprint,10,3,1.0,,,,True,4.0583661143806715,1.2522033525119995,0.8583661143806713,
linear-descend-sprint-mm10-gap3-dym1p0,linear,descend,sprint,10,3,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap3-dym2p0,linear,descend,sprint,10,3,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm10-gap4-dy0p0,linear,flat,sprint,10,4,0.0,,,,True,5.105580397227805,1.2522033525119995,0.9055803972278049,
linear-ascend-sprint-mm10-gap4-dy1p0,linear,ascend,sprint,10,4,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap4-dym1p0,linear,descend,sprint,10,4,-1.0,,,,True,5.719967484319349,1.2522033525119995,1.5199674843193485,
linear-descend-sprint-mm10-gap4-dym2p0,linear,descend,sprint,10,4,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm10-gap5-dy0p0,linear,flat,sprint,10,5,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm10-gap5-dy1p0,linear,ascend,sprint,10,5,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap5-dym1p0,linear,descend,sprint,10,5,-1.0,,,,True,5.719967484319349,1.2522033525119995,0.5199674843193485,
linear-descend-sprint-mm10-gap5-dym2p0,linear,descend,sprint,10,5,-2.0,,,,True,6.192378850474369,1.2522033525119995,0.9923788504743687,
linear-flat-sprint-mm10-gap6-dy0p0,linear,flat,sprint,10,6,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm10-gap6-dy1p0,linear,ascend,sprint,10,6,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap6-dym1p0,linear,descend,sprint,10,6,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap6-dym2p0,linear,descend,sprint,10,6,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm10-gap7-dy0p0,linear,flat,sprint,10,7,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm10-gap7-dy1p0,linear,ascend,sprint,10,7,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap7-dym1p0,linear,descend,sprint,10,7,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm10-gap7-dym2p0,linear,descend,sprint,10,7,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm11-gap0-dy0p0,linear,flat,sprint,11,0,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm11-gap0-dy1p0,linear,ascend,sprint,11,0,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap0-dym1p0,linear,descend,sprint,11,0,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap0-dym2p0,linear,descend,sprint,11,0,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm11-gap1-dy0p0,linear,flat,sprint,11,1,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm11-gap1-dy1p0,linear,ascend,sprint,11,1,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap1-dym1p0,linear,descend,sprint,11,1,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap1-dym2p0,linear,descend,sprint,11,1,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm11-gap2-dy0p0,linear,flat,sprint,11,2,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm11-gap2-dy1p0,linear,ascend,sprint,11,2,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap2-dym1p0,linear,descend,sprint,11,2,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap2-dym2p0,linear,descend,sprint,11,2,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm11-gap3-dy0p0,linear,flat,sprint,11,3,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm11-gap3-dy1p0,linear,ascend,sprint,11,3,1.0,,,,True,4.059358666796059,1.2522033525119995,0.8593586667960587,
linear-descend-sprint-mm11-gap3-dym1p0,linear,descend,sprint,11,3,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap3-dym2p0,linear,descend,sprint,11,3,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm11-gap4-dy0p0,linear,flat,sprint,11,4,0.0,,,,True,5.106795950688928,1.2522033525119995,0.9067959506889283,
linear-ascend-sprint-mm11-gap4-dy1p0,linear,ascend,sprint,11,4,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap4-dym1p0,linear,descend,sprint,11,4,-1.0,,,,True,5.721293704477756,1.2522033525119995,1.5212937044777561,
linear-descend-sprint-mm11-gap4-dym2p0,linear,descend,sprint,11,4,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm11-gap5-dy0p0,linear,flat,sprint,11,5,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm11-gap5-dy1p0,linear,ascend,sprint,11,5,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap5-dym1p0,linear,descend,sprint,11,5,-1.0,,,,True,5.721293704477756,1.2522033525119995,0.5212937044777561,
linear-descend-sprint-mm11-gap5-dym2p0,linear,descend,sprint,11,5,-2.0,,,,True,6.193780344148747,1.2522033525119995,0.9937803441487469,
linear-flat-sprint-mm11-gap6-dy0p0,linear,flat,sprint,11,6,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm11-gap6-dy1p0,linear,ascend,sprint,11,6,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap6-dym1p0,linear,descend,sprint,11,6,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap6-dym2p0,linear,descend,sprint,11,6,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm11-gap7-dy0p0,linear,flat,sprint,11,7,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm11-gap7-dy1p0,linear,ascend,sprint,11,7,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap7-dym1p0,linear,descend,sprint,11,7,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm11-gap7-dym2p0,linear,descend,sprint,11,7,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm12-gap0-dy0p0,linear,flat,sprint,12,0,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm12-gap0-dy1p0,linear,ascend,sprint,12,0,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap0-dym1p0,linear,descend,sprint,12,0,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap0-dym2p0,linear,descend,sprint,12,0,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm12-gap1-dy0p0,linear,flat,sprint,12,1,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm12-gap1-dy1p0,linear,ascend,sprint,12,1,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap1-dym1p0,linear,descend,sprint,12,1,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap1-dym2p0,linear,descend,sprint,12,1,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm12-gap2-dy0p0,linear,flat,sprint,12,2,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm12-gap2-dy1p0,linear,ascend,sprint,12,2,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap2-dym1p0,linear,descend,sprint,12,2,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap2-dym2p0,linear,descend,sprint,12,2,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm12-gap3-dy0p0,linear,flat,sprint,12,3,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm12-gap3-dy1p0,linear,ascend,sprint,12,3,1.0,,,,True,4.05990060041486,1.2522033525119995,0.8599006004148597,
linear-descend-sprint-mm12-gap3-dym1p0,linear,descend,sprint,12,3,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap3-dym2p0,linear,descend,sprint,12,3,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm12-gap4-dy0p0,linear,flat,sprint,12,4,0.0,,,,True,5.107459642878702,1.2522033525119995,0.9074596428787016,
linear-ascend-sprint-mm12-gap4-dy1p0,linear,ascend,sprint,12,4,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap4-dym1p0,linear,descend,sprint,12,4,-1.0,,,,True,5.722017820684245,1.2522033525119995,1.522017820684245,
linear-descend-sprint-mm12-gap4-dym2p0,linear,descend,sprint,12,4,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm12-gap5-dy0p0,linear,flat,sprint,12,5,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm12-gap5-dy1p0,linear,ascend,sprint,12,5,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap5-dym1p0,linear,descend,sprint,12,5,-1.0,,,,True,5.722017820684245,1.2522033525119995,0.522017820684245,
linear-descend-sprint-mm12-gap5-dym2p0,linear,descend,sprint,12,5,-2.0,,,,True,6.194545559694956,1.2522033525119995,0.9945455596949557,
linear-flat-sprint-mm12-gap6-dy0p0,linear,flat,sprint,12,6,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm12-gap6-dy1p0,linear,ascend,sprint,12,6,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap6-dym1p0,linear,descend,sprint,12,6,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap6-dym2p0,linear,descend,sprint,12,6,-2.0,,,,False,,1.2522033525119995,,
linear-flat-sprint-mm12-gap7-dy0p0,linear,flat,sprint,12,7,0.0,,,,False,,1.2522033525119995,,
linear-ascend-sprint-mm12-gap7-dy1p0,linear,ascend,sprint,12,7,1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap7-dym1p0,linear,descend,sprint,12,7,-1.0,,,,False,,1.2522033525119995,,
linear-descend-sprint-mm12-gap7-dym2p0,linear,descend,sprint,12,7,-2.0,,,,False,,1.2522033525119995,,
neo-neo-walk-mm0-wall1,neo,neo,walk,0,,0.0,,1,,True,2.517113405646343,1.2522033525119995,0.9171134056463428,
neo-neo-walk-mm0-wall2,neo,neo,walk,0,,0.0,,2,,False,2.517113405646343,1.2522033525119995,-0.0828865943536572,
